confirmed,deaths,estimated_population,city_ibge_code
685,33,6297,3169109
1044,19,7850,3169208
9091,262,80032,3169307
2547,79,32716,3169356
7236,167,56940,3169406
541,12,6765,3169505
3288,116,25398,3169604
1509,21,20125,3169703
409,13,5070,3169802
14892,318,116797,3169901
426,1,12599,3170008
1589,35,12493,3170057
41067,1312,337092,3170107
123594,3065,699097,3170206
272,3,2596,3170305
13612,258,84930,3170404
373,7,4284,3170438
274,2,3260,3170479
1090,27,10345,3170503
613,8,17173,3170529
433,17,6470,3170578
243,4,2148,3170602
499,3,5026,3170651
17701,344,136602,3170701
786,16,7138,3170750
4044,84,39803,3170800
770,30,19305,3170909
2903,64,20642,3171006
565,9,9443,3171030
219,1,5727,3171071
172,10,4045,3171105
389,9,4846,3171154
6550,194,129765,3171204
9084,133,79388,3171303
372,6,3589,3171402
590,6,13740,3171600
778,9,8663,3171709
897,9,10484,3171808
445,9,5340,3171907
4556,118,42965,3172004
474,15,5261,3172103
232,5,2548,3172202
628,16,11853,2300101
2837,32,15036,2300150
5130,112,63104,2300200
4076,151,54481,2300309
837,11,17493,2300408
1796,22,11781,2300507
683,15,7650,2300606
1945,35,17196,2300705
2944,57,43829,2300754
810,26,7378,2300804
1380,25,14672,2300903
6858,94,80935,2301000
8039,165,74975,2301109
4301,35,26535,2301208
1416,22,10959,2301257
1367,23,21654,2301307
1653,12,11802,2301406
674,17,7844,2301505
2342,44,23478,2301604
1818,38,24610,2301703
715,13,6303,2301802
2330,22,18256,2301851
7017,163,61228,2301901
1600,50,22573,2301950
1842,45,22758,2302008
1316,25,15044,2302057
4213,87,35941,2302107
5681,129,53949,2302206
3504,73,32722,2302305
4312,117,54577,2302404
8435,155,49842,2302503
6285,163,63907,2302602
2527,40,27470,2302701
5599,210,77244,2302800
2454,36,17786,2302909
1698,52,22782,2303006
2512,48,18459,2303105
1561,46,26987,2303204
2333,32,18699,2303303
2208,28,17685,2303402
6332,157,72232,2303501
848,18,20871,2303600
1450,17,10376,2303659
22504,965,365212,2303709
3873,41,25585,2303808
1634,27,13091,2303907
1119,18,13565,2303931
1973,39,20274,2303956
2590,70,23239,2304004
12729,232,75159,2304103
17737,227,133031,2304202
1410,17,18133,2304236
3749,58,24977,2304251
934,12,9662,2304269
873,15,7225,2304277
9717,129,54337,2304285
2643,58,19389,2304301
1773,78,24452,2304350
256441,9654,2686612,2304400
2246,28,16631,2304459
3098,26,14134,2304509
540,19,7694,2304608
1400,19,14407,2304657
3287,88,54962,2304707
488,4,4814,2304806
1814,31,11144,2304905
1640,61,26290,2304954
2590,63,40784,2305001
873,5,5132,2305100
2727,26,20053,2305209
7775,134,68529,2305233
1224,25,13369,2305266
1776,33,25082,2305308
1879,22,12629,2305332
2840,33,20060,2305357
7399,124,68162,2305407
11918,233,103074,2305506
10783,0,,
2196,56,26187,2305605
1410,17,11596,2305654
1281,20,12485,2305704
5052,79,42058,2305803
3435,59,38114,2305902
2511,35,14326,2306009
1185,44,24305,2306108
1511,22,7866,2306207
4655,70,38325,2306256
3238,138,53067,2306306
10730,283,130539,2306405
2226,38,20520,2306504
3475,47,42215,2306553
2185,41,21836,2306603
1990,43,18147,2306702
1112,24,11492,2306801
4515,79,34636,2306900
3770,71,33834,2307007
1911,58,27181,2307106
801,14,8130,2307205
2892,31,20087,2307254
30827,642,276264,2307304
1900,68,24892,2307403
3037,54,31492,2307502
7540,147,59890,2307601
1437,37,19864,2307635
21716,743,229458,2307650
11746,267,130346,2307700
1880,36,27595,2307809
1527,27,11321,2307908
2574,86,39044,2308005
4634,114,48168,2308104
1737,33,15185,2308203
3205,64,27462,2308302
1554,31,13142,2308351
1389,19,13894,2308377
2320,56,35480,2308401
4161,111,43858,2308500
1978,41,17249,2308609
9266,168,61738,2308708
1926,23,8779,2308807
1454,33,22685,2308906
1909,30,14549,2309003
1262,20,10941,2309102
1358,20,15684,2309201
3931,68,32408,2309300
1720,40,28673,2309409
2190,43,25833,2309458
4055,88,21384,2309508
5620,122,73188,2309607
6255,239,84554,2309706
1452,26,12288,2309805
647,11,6549,2309904
1460,25,9422,2310001
988,23,13439,2310100
5022,112,35304,2310209
2932,76,32992,2310258
1557,67,31455,2310308
1021,19,12252,2310407
1441,65,43309,2310506
811,14,9143,2310605
3972,86,37900,2310704
2316,25,16331,2310803
2329,39,20769,2310852
2108,25,17086,2310902
1095,7,11001,2310951
926,13,12347,2311009
1555,31,14958,2311108
672,6,11106,2311207
823,7,6437,2311231
1683,51,21166,2311264
9997,197,88321,2311306
2651,29,16147,2311355
9904,228,81778,2311405
3942,45,22293,2311504
5397,103,29146,2311603
3413,32,18385,2311702
10821,197,78882,2311801
1211,17,15788,2311900
1152,21,16635,2311959
2472,87,32654,2312007
1362,29,17712,2312106
5373,70,43711,2312205
4246,68,48131,2312304
7260,212,48869,2312403
802,9,7601,2312502
1356,39,13044,2312601
2230,62,25456,2312700
1171,13,7691,2312809
27550,737,210711,2312908
1739,35,18357,2313005
5189,71,30807,2313104
2952,77,26225,2313203
663,15,8573,2313252
8809,187,59062,2313302
1808,31,19371,2313351
9727,186,76537,2313401
2495,96,56291,2313500
1484,38,16431,2313559
1961,42,35047,2313609
533,10,7736,2313708
985,40,19903,2313757
1850,59,22040,2313807
1706,31,13915,2313906
2595,30,18471,2313955
4104,78,40903,2314003
5189,159,61410,2314102
5681,240,113121,2100055
267,3,6578,2100105
684,10,12652,2100154
336,19,22112,2100204
977,14,26757,2100303
359,14,8189,2100402
1358,29,27858,2100436
2253,47,31943,2100477
1019,11,11212,2100501
172,6,7005,2100550
1609,53,41729,2100600
1166,27,26988,2100709
831,14,15894,2100808
545,11,17413,2100832
810,5,15551,2100873
684,15,46771,2100907
1563,42,32764,2100956
1001,34,29932,2101004
192,8,12183,2101103
5601,202,104790,2101202
398,10,17252,2101251
620,4,18654,2101301
117,2,5670,2101350
12971,208,95929,2101400
479,4,18924,2101509
5830,74,88492,2101608
2642,48,63217,2101707
413,4,7528,2101731
225,20,11279,2101772
316,2,5638,2101806
282,23,21299,2101905
301,6,6073,2101939
15,4,8382,2101970
1475,55,41822,2102002
3613,38,34567,2102036
531,7,16438,2102077
958,19,36651,2102101
316,11,9014,2102150
914,8,28798,2102200
1762,20,23939,2102309
3796,79,72983,2102325
448,24,15467,2102358
327,8,9478,2102374
178,7,11216,2102408
282,9,19451,2102507
1131,44,14453,2102556
114,8,20278,2102606
940,14,22117,2102705
645,9,10935,2102754
1158,25,24165,2102804
1092,38,23952,2102903
12496,321,165525,2103000
210,5,10693,2103109
44,3,8740,2103125
509,5,13670,2103158
1151,12,21840,2103174
6189,128,80195,2103208
588,7,14777,2103257
3467,219,123116,2103307
1631,50,49621,2103406
3341,52,41312,2103505
272,11,16400,2103554
3366,95,65544,2103604
1561,28,32626,2103703
598,29,12916,2103752
1493,33,23372,2103802
832,19,11401,2103901
1108,28,17104,2104008
3505,72,42527,2104057
1598,10,8484,2104073
849,1,10460,2104081
1383,9,19258,2104099
1325,22,12647,2104107
1547,6,15567,2104206
172,5,11963,2104305
1162,28,17944,2104404
709,7,10886,2104503
929,34,18520,2104552
1765,11,16882,2104602
303,1,7841,2104628
801,8,10151,2104651
895,10,25539,2104677
124,3,6261,2104701
5628,125,70065,2104800
368,8,11997,2104909
1792,9,28932,2105005
301,15,27269,2105104
932,29,14324,2105153
1858,14,11387,2105203
18289,831,259337,2105302
980,11,16005,2105351
3371,89,68723,2105401
941,30,26068,2105427
92,5,10310,2105450
1153,22,17040,2105476
710,60,23740,2105500
663,5,16198,2105609
326,2,4392,2105658
2522,18,11265,2105922
277,10,11464,2105963
2898,80,50616,2105708
559,5,10869,2105807
608,14,8857,2105948
914,26,16314,2105906
405,13,7602,2105989
1208,13,11918,2106003
776,6,12214,2106102
598,3,6984,2106201
538,8,20029,2106300
543,8,21586,2106326
259,7,7775,2106359
739,9,16511,2106375
524,13,16977,2106409
390,12,23482,2106508
1030,12,33943,2106607
240,6,17033,2106631
239,0,8483,2106672
895,9,21031,2106706
1382,33,28754,2106755
262,17,15011,2106805
2366,44,33664,2106904
791,11,9111,2107001
510,18,19572,2107100
957,20,14642,2107209
431,5,5427,2107258
144,7,4682,2107308
521,13,21080,2107357
936,28,19561,2107407
809,12,14836,2107456
1415,228,123747,2107506
236,16,19781,2107605
999,39,21479,2107704
1764,28,35008,2107803
1321,30,19137,2107902
787,21,19583,2108009
465,5,16166,2108058
1160,35,21066,2108108
4644,81,39191,2108207
113,8,25354,2108256
479,14,38731,2108306
303,6,14345,2108405
1235,10,23364,2108454
1818,29,33065,2108504
3223,109,83777,2108603
2262,31,21379,2108702
717,13,18720,2108801
2045,24,17595,2108900
1892,62,24092,2109007
245,7,5955,2109056
2132,16,48036,2109106
209,1,12838,2109205
394,3,7070,2109239
216,13,19069,2109270
431,7,11261,2109304
82,3,15431,2109403
1628,49,31177,2109452
2159,30,20334,2109502
486,17,7825,2109551
616,27,42994,2109601
390,3,5679,2109700
50,0,7826,2109759
2213,29,42483,2109809
9074,213,89489,2109908
5836,107,72887,2110005
1303,13,25371,2110039
212,8,13547,2110237
510,20,25764,2110104
824,31,38298,2110203
315,7,16034,2110278
1497,28,14522,2110302
1602,17,18717,2110401
918,28,45604,2110500
1163,21,28667,2110609
265,4,7420,2110658
2980,20,34384,2110708
282,3,4562,2110807
542,0,11941,2110856
418,25,12218,2110906
246,17,20701,2111003
545,9,15787,2111029
397,18,11193,2111052
1209,6,18645,2111078
2731,30,25996,2111102
4043,317,179028,2111201
582,4,7640,2111250
46651,2567,1108975,2111300
1283,23,18727,2111409
2183,52,41579,2111508
607,5,12735,2111532
457,2,4684,2111573
2476,33,18980,2111607
163,3,5131,2111631
724,6,6789,2111672
226,9,22350,2111706
348,4,14096,2111722
463,1,11214,2111748
305,23,14050,2111763
207,4,10299,2111789
1745,26,18160,2111805
247,6,10634,2111904
220,4,5676,2111953
984,9,8582,2112001
576,26,29183,2112100
6062,325,170222,2112209
1713,37,22112,2112233
310,5,5854,2112274
2221,21,42040,2112308
323,6,35709,2112407
907,10,25868,2112456
1626,50,59398,2112506
1869,38,33459,2112605
2155,33,57168,2112704
330,42,52649,2112803
614,6,13598,2112852
2077,38,32861,2112902
2324,61,31522,2113009
5287,70,51956,2114007
2916,66,15776,5000203
419,9,5417,5000252
3272,83,39826,5000609
2597,79,25237,5000708
561,15,9076,5000807
1397,20,10932,5000856
540,16,9020,5000906
3638,60,26069,5001003
5630,159,48029,5001102
559,15,12332,5001243
637,11,7266,5001508
3503,48,23325,5001904
1091,26,11349,5002001
1075,31,24735,5002100
584,18,7838,5002159
3189,72,22190,5002209
1271,25,11853,5002308
4071,56,30593,5002407
930,32,13693,5002605
132845,3902,906092,5002704
362,11,6182,5002803
2992,95,22002,5002902
5186,75,25865,5002951
266,11,6054,5003108
1078,33,15352,5003157
15408,460,112058,5003207
3822,76,21142,5003256
4312,104,33459,5003306
1957,38,12984,5003454
1103,28,11467,5003488
628,13,5975,5003504
38338,658,225495,5003702
1332,46,12400,5003751
2807,70,19170,5003801
187,6,3059,5003900
1231,26,9950,5004007
1057,34,9824,5004106
956,14,16176,5004304
1093,11,7588,5004403
1986,49,25162,5004502
2227,48,21376,5004601
4858,70,23232,5004700
216,8,9243,5004809
304,10,7265,5004908
2248,68,26238,5005004
489,5,4021,5005103
649,11,6787,5005152
2758,63,23689,5005202
609,10,7419,5005251
6363,105,48022,5005400
3013,94,28220,5005608
2348,36,18473,5005681
9427,248,55689,5005707
1060,20,13862,5005806
2487,38,22430,5006002
3948,96,55224,5006200
501,10,3684,5006259
550,17,5654,5006275
5001,148,42276,5006309
553,13,14404,5006358
649,16,7621,5006408
9787,323,93937,5006606
1460,38,17298,5006903
2815,54,24966,5007109
4965,81,38186,5007208
543,9,4793,5007307
2189,70,19973,5007406
421,10,5079,5007505
613,10,7900,5007554
4241,86,27221,5007695
656,16,6542,5007802
739,21,10771,5007703
5311,148,59245,5007901
2021,34,19721,5007935
733,16,11674,5007950
264,6,3588,5007976
1750,74,22269,5008008
19807,505,123281,5008305
941,30,6109,5008404
1128,14,10306,2500106
528,5,5630,2500205
4117,72,28439,2500304
1511,25,20921,2500403
2072,25,14560,2500502
677,7,5509,2500536
251,1,2577,2500577
2426,36,19727,2500601
178,4,2251,2500734
988,14,8416,2500775
1675,24,16921,2500809
1042,29,13542,2500908
704,17,20463,2501005
1948,31,22656,2501104
215,4,2116,2501153
374,12,7027,2501203
1916,16,19116,2501302
415,5,4029,2501351
1312,12,9096,2501401
1534,27,21269,2501500
696,9,4964,2501534
649,7,8349,2501575
1712,12,15497,2501609
640,7,6065,2501708
8141,249,97203,2501807
2407,45,17705,2501906
533,5,7349,2502003
307,1,3536,2502052
766,12,5307,2502102
849,15,7136,2502151
192,3,2575,2502201
502,4,4956,2502300
557,14,12022,2502409
2302,41,17870,2502508
387,13,5287,2502706
1948,23,14206,2502805
774,8,6464,2502904
2137,34,21955,2503001
445,4,5661,2503100
9603,202,68767,2503209
917,16,10305,2503308
60,4,3695,2503407
1237,34,17178,2503506
257,8,7199,2503555
825,14,7191,2503605
9828,154,62289,2503704
212,1,3205,2503753
600,10,6046,2503803
455,7,6031,2503902
42778,1084,411807,2504009
236,10,6620,2504033
274,6,4185,2504074
437,6,2687,2504108
1050,22,7499,2504157
328,11,4935,2504207
4709,60,30684,2504306
442,7,4875,2504355
878,28,19007,2504405
595,10,6658,2504504
2856,44,25010,2504603
270,13,4787,2504702
1757,39,15441,2504801
109,4,1935,2504850
1157,28,17461,2504900
559,14,7832,2505006
1806,22,20334,2505105
328,16,6356,2505238
952,25,6775,2505204
525,4,5218,2505279
457,1,2512,2505303
495,4,5370,2505352
692,12,8315,2505402
793,10,6528,2505600
655,18,10413,2505709
539,16,3582,2505808
282,5,3539,2505907
5409,86,33199,2506004
790,18,11215,2506103
340,6,2989,2506202
777,9,8303,2506251
10003,146,59115,2506301
948,17,14127,2506400
212,7,3453,2506509
736,5,5903,2506608
454,7,6105,2502607
367,11,11848,2506707
0,0,,
3042,44,18144,2506806
3207,84,24419,2506905
3020,29,24828,2507002
2469,35,18823,2507101
1023,21,11016,2507200
1135,31,14450,2507309
716,14,7745,2507408
103940,2890,817511,2507507
116,2,2639,2513653
992,12,7976,2507606
936,15,18298,2507705
729,9,7195,2507804
1446,31,10793,2507903
807,15,9849,2508000
196,3,4653,2508109
1024,9,7737,2508208
2799,47,27617,2508307
483,4,2718,2508406
992,6,7265,2508505
392,10,4369,2508554
1160,19,13214,2508604
263,8,3999,2508703
454,12,5752,2508802
4971,82,45136,2508901
530,6,10972,2509008
876,10,8653,2509057
2364,43,21866,2509107
380,13,6654,2509156
1278,27,13998,2509206
511,15,8539,2509305
260,7,4515,2509339
180,1,2926,2509370
527,12,6630,2509396
1142,17,13261,2509404
325,6,5738,2509503
559,7,4842,2509602
4756,69,33433,2509701
987,20,9932,2509800
366,7,10451,2509909
526,18,7286,2510006
998,16,10626,2510105
439,9,5920,2510204
591,5,4959,2510303
409,8,6462,2510402
337,5,3961,2510501
358,2,3046,2510600
252,2,1758,2510659
147,2,2436,2510709
13830,252,108192,2510808
1341,11,12379,2510907
435,6,3802,2511004
322,1,7899,2511103
2621,56,28533,2511202
359,7,6114,2512721
2226,32,16111,2511301
2111,41,18720,2511400
1320,30,11977,2511509
249,9,6576,2511608
711,13,4955,2511707
815,17,10584,2511806
1683,22,19275,2511905
1384,21,18708,2512002
245,4,3882,2512036
295,3,4337,2512077
5857,84,32802,2512101
338,5,4238,2512200
2113,53,23549,2512309
812,7,13741,2512408
4029,85,44179,2512507
109,2,1983,2512606
1371,25,19798,2512705
207,5,3619,2512747
485,0,4541,2512754
287,6,4540,2512762
158,5,1974,2512788
876,17,8541,2512804
2659,56,24218,2512903
183,1,3931,2513000
928,12,12131,2513109
480,4,6541,2513158
455,8,6581,2513208
611,13,5871,2513307
131,7,3593,2513356
2291,27,15426,2513406
413,5,5129,2513505
463,10,6986,2513604
9434,331,137349,2513703
271,13,4562,2513802
402,3,2509,2513851
476,6,4566,2513927
5842,68,34344,2513901
329,2,3097,2513968
194,5,2630,2513943
199,4,3384,2513984
433,4,4184,2514008
1343,32,18026,2500700
213,5,4415,2514107
1026,8,7626,2514206
392,10,6376,2514305
480,6,4656,2514404
2105,44,20329,2514503
231,1,3950,2514552
138,6,3588,2514602
184,1,1811,2514651
693,8,4147,2514701
134,6,3618,2514800
530,7,5998,2514453
907,32,7702,2514909
576,11,7410,2515005
1206,21,11728,2515104
258,5,3512,2515203
545,3,10848,2515401
3777,114,52804,2515302
1011,34,13754,2515500
555,5,3131,2515609
222,6,2916,2515708
694,11,7021,2515807
641,11,6068,2515906
682,7,5089,2515930
555,9,7815,2515971
4227,50,26227,2516003
1244,15,15102,2516102
291,3,3594,2516151
7160,139,69723,2516201
2761,41,17031,2516300
453,10,10969,2516409
869,17,15441,2516508
1002,19,14759,2516607
1021,37,15248,2516706
142,2,3081,2516755
1063,21,9464,2516805
840,29,15300,2516904
545,14,9911,2517001
132,1,2841,2517100
288,5,5372,2517209
190,6,3824,2505501
147,1,2255,2517407
